serZone;type;tag;description
FDD;stopSignal without indi:id;FIXED;stopSignal BX392 (location Oudenaarde, interGrid 8911 - 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal BX394 (location Idegem, interGrid 9023 - 9020)
FDD;stopSignal without indi:id;FIXED;stopSignal BX407 (location Oudenaarde, interGrid 8911 - 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal BX414 (location Idegem, grid 9023)
FDD;stopSignal without indi:id;FIXED;stopSignal BX424 (location Oudenaarde, interGrid 8911 - 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal BX431 (location Schendelbeke, interGrid 9017 - 9023)
FDD;stopSignal without indi:id;FIXED;stopSignal BX439 (location Oudenaarde, interGrid 8911 - 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal BX441 (location Zottegem, interGrid 12202 - SER 58)
FDD;stopSignal without indi:id;FIXED;stopSignal BX460 (location Anzegem, interGrid 8912 - 8913)
FDD;stopSignal without indi:id;FIXED;stopSignal BX475 (location Geraardsberg, interGrid 9015 - 4583)
FDD;stopSignal without indi:id;FIXED;stopSignal BX477 (location Anzegem, interGrid 8912 - 8913)
FDD;stopSignal without indi:id;FIXED;stopSignal BX494 (location Anzegem, interGrid 8912 - 8913)
FDD;stopSignal without indi:id;FIXED;stopSignal BX494 (location Vl-Wa L90, interGrid 4583 - SER 48)
FDD;stopSignal without indi:id;FIXED;stopSignal BX508 (location Anzegem, interGrid 8912 - 8913)
FDD;stopSignal without indi:id;FIXED;stopSignal BX525 (location Vichte, grid 8913)
FDD;stopSignal without indi:id;FIXED;stopSignal BX53 (location Haaltert, interGrid 5009 - 8907)
FDD;stopSignal without indi:id;FIXED;stopSignal BX541 (location Vichte, interGrid 8913 - SER 34)
FDD;stopSignal without indi:id;FIXED;stopSignal BX555 (location V.Casier, interGrid 8913 - SER 34)
FDD;stopSignal without indi:id;FIXED;stopSignal BX570 (location V.Casier, interGrid 8913 - SER 34)
FDD;stopSignal without indi:id;FIXED;stopSignal BX67 (location Ede, grid 8907)
FDD;stopSignal without indi:id;FIXED;stopSignal BX78 (location Br-Vl L50, interGrid 5018 - SER 19)
FDD;stopSignal without indi:id;FIXED;stopSignal BX81 (location Ede, interGrid 8908 - 8907)
FDD;stopSignal without indi:id;FIXED;stopSignal BX90 (location G-Bijgaarden, interGrid 5016 - 5018)
FDD;stopSignal without indi:id;FIXED;stopSignal BX94 (location Ede, interGrid 8908 - 8907)
FDD;stopSignal without indi:id;FIXED;stopSignal C-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal C-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal C-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal C-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal C-K.2 (location Burst, grid 8908)
FDD;stopSignal without indi:id;FIXED;stopSignal C-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal C-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal C-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal C-S.2 (location Anzegem, grid 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal C-T.2 (location Ternat, grid 5007)
FDD;stopSignal without indi:id;FIXED;stopSignal CG-U.2 (location Zingem, grid 8606)
FDD;stopSignal without indi:id;FIXED;stopSignal CR-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal CX-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal CX-S.2 (location Anzegem, grid 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal CX-T.2 (location Ternat, grid 5007)
FDD;stopSignal without indi:id;FIXED;stopSignal CX-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal CY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal D-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal D-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal D-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal D-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal D-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal D-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal D-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal D-T.2 (location Ternat, grid 5007)
FDD;stopSignal without indi:id;FIXED;stopSignal D-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal DGX-U.2 (location Zingem, grid 8606)
FDD;stopSignal without indi:id;FIXED;stopSignal DRX-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal DX-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal DX-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal DX-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal DX-K.2 (location Burst, grid 8908)
FDD;stopSignal without indi:id;FIXED;stopSignal DX-O.2 (location Ninove-Wijk, grid 9025)
FDD;stopSignal without indi:id;FIXED;stopSignal DX-T.2 (location Ternat, grid 5007)
FDD;stopSignal without indi:id;FIXED;stopSignal E-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal E-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal E-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal E-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal E-K.2 (location Burst, grid 8908)
FDD;stopSignal without indi:id;FIXED;stopSignal E-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal E-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal E-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal E-O.2 (location Ninove-Wijk, grid 9025)
FDD;stopSignal without indi:id;FIXED;stopSignal E-S.2 (location Anzegem, grid 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal E-T.2 (location Ternat, grid 5007)
FDD;stopSignal without indi:id;FIXED;stopSignal E-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal EG-U.2 (location Zingem, grid 8606)
FDD;stopSignal without indi:id;FIXED;stopSignal ER-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal EX-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal EX-S.2 (location Anzegem, grid 8912)
FDD;stopSignal without indi:id;FIXED;stopSignal EZ-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal F-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal F-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal F-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal F-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal F-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal F-O.2 (location Ninove-Wijk, grid 9025)
FDD;stopSignal without indi:id;FIXED;stopSignal F-T.2 (location Ternat, grid 5006)
FDD;stopSignal without indi:id;FIXED;stopSignal F-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal FRX-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal FX-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal FX-T.2 (location Ternat, grid 5006)
FDD;stopSignal without indi:id;FIXED;stopSignal FY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal G-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal G-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal G-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal G-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal G-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal G-O.2 (location Ninove-Wijk, grid 9025)
FDD;stopSignal without indi:id;FIXED;stopSignal G-T.2 (location Ternat, grid 5006)
FDD;stopSignal without indi:id;FIXED;stopSignal G-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal GR-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal GX-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal GY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal H-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal H-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal H-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal H-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal H-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal H-T.2 (location Ternat, grid 5006)
FDD;stopSignal without indi:id;FIXED;stopSignal HX-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal HX-O.2 (location Ninove-Wijk, grid 9025)
FDD;stopSignal without indi:id;FIXED;stopSignal HX-T.2 (location Ternat, grid 5006)
FDD;stopSignal without indi:id;FIXED;stopSignal HY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal I-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal I-H.2 (location Aalst-Oost, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal I-I.2 (location Aalst B_Kerr, grid 5034)
FDD;stopSignal without indi:id;FIXED;stopSignal I-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal I-N.2 (location B. Ezelsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal J-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal J-K.2 (location Burst, grid 8908)
FDD;stopSignal without indi:id;FIXED;stopSignal J-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal J-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal J-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal J-O.2 (location Ninove-Wijk, grid 9025)
FDD;stopSignal without indi:id;FIXED;stopSignal JX-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal JY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal K-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal K-H.2 (location Aalst-Oost, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal K-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal K-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal K-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal K-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal K-O.2 (location Ninove-Wijk, grid 9026)
FDD;stopSignal without indi:id;FIXED;stopSignal K-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal KE-U.2 (location Y.Eine, grid 8601)
FDD;stopSignal without indi:id;FIXED;stopSignal KX-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal KX-K.2 (location Burst, grid 8908)
FDD;stopSignal without indi:id;FIXED;stopSignal KY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal L-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal L-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal L-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal L-I.2 (location Aalst B_Kerr, grid 5033)
FDD;stopSignal without indi:id;FIXED;stopSignal L-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal L-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal L-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal L-O.2 (location Ninove-Wijk, grid 9026)
FDD;stopSignal without indi:id;FIXED;stopSignal L-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal L-V.2 (location Ronse, grid 8604)
FDD;stopSignal without indi:id;FIXED;stopSignal LE-U.2 (location Oudenaarde-L, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal LX-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal LX-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal LX-N.2 (location Geraardsberg, grid 9016)
FDD;stopSignal without indi:id;FIXED;stopSignal LY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal M-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal M-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal M-H.2 (location Aalst, grid 5032)
FDD;stopSignal without indi:id;FIXED;stopSignal M-I.2 (location Aalst B_Kerr, grid 5033)
FDD;stopSignal without indi:id;FIXED;stopSignal M-K.2 (location Burst, grid 8908)
FDD;stopSignal without indi:id;FIXED;stopSignal M-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal M-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal M-N.2 (location Y.Nederboel, grid 9017)
FDD;stopSignal without indi:id;FIXED;stopSignal M-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal M-V.2 (location Ronse, grid 8604)
FDD;stopSignal without indi:id;FIXED;stopSignal ME-U.2 (location Y.Eine, grid 8601)
FDD;stopSignal without indi:id;FIXED;stopSignal MX-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal MX-N.2 (location Y.Nederboel, grid 9017)
FDD;stopSignal without indi:id;FIXED;stopSignal MX-U.2 (location Y.Eine, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal MZ-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal N-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal N-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal N-H.2 (location Aalst-Oost, grid 5030)
FDD;stopSignal without indi:id;FIXED;stopSignal N-I.2 (location Aalst B_Kerr, grid 5033)
FDD;stopSignal without indi:id;FIXED;stopSignal N-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal N-N.2 (location Y.Nederboel, grid 9017)
FDD;stopSignal without indi:id;FIXED;stopSignal N-O.2 (location Ninove, grid 9026)
FDD;stopSignal without indi:id;FIXED;stopSignal N-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal NEX-U.2 (location Y.Eine, grid 8601)
FDD;stopSignal without indi:id;FIXED;stopSignal NR-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal NX-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal NX-K.2 (location Burst, grid 8909)
FDD;stopSignal without indi:id;FIXED;stopSignal NX-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal NX-N.2 (location Y.Nederboel, grid 9017)
FDD;stopSignal without indi:id;FIXED;stopSignal NY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal O-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal O-H.2 (location Aalst-O, grid 5030)
FDD;stopSignal without indi:id;FIXED;stopSignal O-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal O-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal O-N.2 (location Y.Nederboel, grid 9017)
FDD;stopSignal without indi:id;FIXED;stopSignal O161-I.2 (location Aalst B_Kerr, grid 5034)
FDD;stopSignal without indi:id;FIXED;stopSignal O162-I.2 (location Aalst B_Kerr, grid 5034)
FDD;stopSignal without indi:id;FIXED;stopSignal OR-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal OX-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal OX-H.2 (location Aalst-O, grid 5030)
FDD;stopSignal without indi:id;FIXED;stopSignal OX-N.2 (location Y.Nederboel, grid 9017)
FDD;stopSignal without indi:id;FIXED;stopSignal OX-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal OZ-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal P-E.2 (location Denderleeuw, grid 5008)
FDD;stopSignal without indi:id;FIXED;stopSignal P-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal P-H.2 (location Aalst-O, grid 5030)
FDD;stopSignal without indi:id;FIXED;stopSignal P-I.2 (location Aalst, grid 5031)
FDD;stopSignal without indi:id;FIXED;stopSignal P-K.2 (location Burst, grid 8909)
FDD;stopSignal without indi:id;FIXED;stopSignal P-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal P-U.2 (location Oudenaarde, grid 8910)
FDD;stopSignal without indi:id;FIXED;stopSignal PRX-R.2 (location Oudenaarde, grid 8911)
FDD;stopSignal without indi:id;FIXED;stopSignal PX-H.2 (location Aalst-O, grid 5030)
FDD;stopSignal without indi:id;FIXED;stopSignal PX-L.2 (location Zottegem, grid 12202)
FDD;stopSignal without indi:id;FIXED;stopSignal PX-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal PX-O.2 (location Ninove, grid 9026)
FDD;stopSignal without indi:id;FIXED;stopSignal PY-L.2 (location Zottegem, grid 12201)
FDD;stopSignal without indi:id;FIXED;stopSignal Q-F.2 (location Denderleeuw, grid 5009)
FDD;stopSignal without indi:id;FIXED;stopSignal Q-H.2 (location Aalst-O, grid 5030)
FDD;stopSignal without indi:id;FIXED;stopSignal Q-I.2 (location Aalst B_Kerr, grid 5033)
FDD;stopSignal without indi:id;FIXED;stopSignal Q-K.2 (location Burst, grid 8909)
FDD;stopSignal without indi:id;FIXED;stopSignal Q-M.2 (location Geraardsberg, grid 9015)
FDD;stopSignal without indi:id;FIXED;stopSignal Q-O.2 (location Ninove, grid 9026)
